2017-03-02T18:47:49 Extracting  34% performance_schema/events_stages_summary_global_by_event_name.frm
2017-03-02T18:47:49 Extracting  34% performance_schema/events_statements_current.frm
2017-03-02T18:47:49 Extracting  35% performance_schema/events_statements_history.frm
2017-03-02T18:47:49 Extracting  35% performance_schema/events_statements_history_long.frm
2017-03-02T18:47:49 Extracting  35% performance_schema/events_statements_summary_by_account_by_event_name.frm
2017-03-02T18:47:49 Extracting  36% performance_schema/events_statements_summary_by_digest.frm
2017-03-02T18:47:49 Extracting  36% performance_schema/events_statements_summary_by_host_by_event_name.frm
2017-03-02T18:47:49 Extracting  36% performance_schema/events_statements_summary_by_program.frm
2017-03-02T18:47:49 Extracting  37% performance_schema/events_statements_summary_by_thread_by_event_name.frm
2017-03-02T18:47:49 Extracting  37% performance_schema/events_statements_summary_by_user_by_event_name.frm
2017-03-02T18:47:49 Extracting  37% performance_schema/events_statements_summary_global_by_event_name.frm
2017-03-02T18:47:49 Extracting  38% performance_schema/events_transactions_current.frm
2017-03-02T18:47:49 Extracting  38% performance_schema/events_transactions_history.frm
2017-03-02T18:47:49 Extracting  38% performance_schema/events_transactions_history_long.frm
2017-03-02T18:47:49 Extracting  39% performance_schema/events_transactions_summary_by_account_by_event_name.frm
2017-03-02T18:47:49 Extracting  39% performance_schema/events_transactions_summary_by_host_by_event_name.frm
2017-03-02T18:47:49 Extracting  40% performance_schema/events_transactions_summary_by_thread_by_event_name.frm
2017-03-02T18:47:49 Extracting  40% performance_schema/events_transactions_summary_by_user_by_event_name.frm
2017-03-02T18:47:49 Extracting  40% performance_schema/events_transactions_summary_global_by_event_name.frm
2017-03-02T18:47:49 Extracting  41% performance_schema/events_waits_current.frm
2017-03-02T18:47:49 Extracting  41% performance_schema/events_waits_history.frm
2017-03-02T18:47:49 Extracting  41% performance_schema/events_waits_history_long.frm
2017-03-02T18:47:49 Extracting  42% performance_schema/events_waits_summary_by_account_by_event_name.frm
2017-03-02T18:47:49 Extracting  42% performance_schema/events_waits_summary_by_host_by_event_name.frm
2017-03-02T18:47:49 Extracting  42% performance_schema/events_waits_summary_by_instance.frm
2017-03-02T18:47:49 Extracting  43% performance_schema/events_waits_summary_by_thread_by_event_name.frm
2017-03-02T18:47:49 Extracting  43% performance_schema/events_waits_summary_by_user_by_event_name.frm
2017-03-02T18:47:49 Extracting  43% performance_schema/events_waits_summary_global_by_event_name.frm
2017-03-02T18:47:49 Extracting  44% performance_schema/file_instances.frm
2017-03-02T18:47:49 Extracting  44% performance_schema/file_summary_by_event_name.frm
2017-03-02T18:47:49 Extracting  45% performance_schema/file_summary_by_instance.frm
2017-03-02T18:47:49 Extracting  45% performance_schema/global_status.frm
2017-03-02T18:47:49 Extracting  45% performance_schema/global_variables.frm
2017-03-02T18:47:49 Extracting  46% performance_schema/hosts.frm
2017-03-02T18:47:49 Extracting  46% performance_schema/host_cache.frm
2017-03-02T18:47:49 Extracting  46% performance_schema/memory_summary_by_account_by_event_name.frm
2017-03-02T18:47:49 Extracting  47% performance_schema/memory_summary_by_host_by_event_name.frm
2017-03-02T18:47:49 Extracting  47% performance_schema/memory_summary_by_thread_by_event_name.frm
2017-03-02T18:47:49 Extracting  47% performance_schema/memory_summary_by_user_by_event_name.frm
2017-03-02T18:47:49 Extracting  48% performance_schema/memory_summary_global_by_event_name.frm
2017-03-02T18:47:49 Extracting  48% performance_schema/metadata_locks.frm
2017-03-02T18:47:49 Extracting  48% performance_schema/mutex_instances.frm
2017-03-02T18:47:49 Extracting  49% performance_schema/objects_summary_global_by_type.frm
2017-03-02T18:47:49 Extracting  49% performance_schema/performance_timers.frm
2017-03-02T18:47:49 Extracting  50% performance_schema/prepared_statements_instances.frm
2017-03-02T18:47:49 Extracting  50% performance_schema/replication_applier_configuration.frm
2017-03-02T18:47:49 Extracting  50% performance_schema/replication_applier_status.frm
2017-03-02T18:47:49 Extracting  51% performance_schema/replication_applier_status_by_coordinator.frm
2017-03-02T18:47:49 Extracting  51% performance_schema/replication_applier_status_by_worker.frm
2017-03-02T18:47:49 Extracting  51% performance_schema/replication_connection_configuration.frm
2017-03-02T18:47:49 Extracting  52% performance_schema/replication_connection_status.frm
2017-03-02T18:47:49 Extracting  52% performance_schema/replication_group_members.frm
2017-03-02T18:47:49 Extracting  52% performance_schema/replication_group_member_stats.frm
2017-03-02T18:47:49 Extracting  53% performance_schema/rwlock_instances.frm
2017-03-02T18:47:49 Extracting  53% performance_schema/session_account_connect_attrs.frm
2017-03-02T18:47:49 Extracting  53% performance_schema/session_connect_attrs.frm
2017-03-02T18:47:49 Extracting  54% performance_schema/session_status.frm
2017-03-02T18:47:49 Extracting  54% performance_schema/session_variables.frm
2017-03-02T18:47:49 Extracting  55% performance_schema/setup_actors.frm
2017-03-02T18:47:49 Extracting  55% performance_schema/setup_consumers.frm
2017-03-02T18:47:49 Extracting  55% performance_schema/setup_instruments.frm
2017-03-02T18:47:49 Extracting  56% performance_schema/setup_objects.frm
2017-03-02T18:47:49 Extracting  56% performance_schema/setup_timers.frm
2017-03-02T18:47:50 Extracting  56% performance_schema/socket_instances.frm
2017-03-02T18:47:50 Extracting  57% performance_schema/socket_summary_by_event_name.frm
2017-03-02T18:47:50 Extracting  57% performance_schema/socket_summary_by_instance.frm
2017-03-02T18:47:50 Extracting  57% performance_schema/status_by_account.frm
2017-03-02T18:47:50 Extracting  58% performance_schema/status_by_host.frm
2017-03-02T18:47:50 Extracting  58% performance_schema/status_by_thread.frm
2017-03-02T18:47:50 Extracting  58% performance_schema/status_by_user.frm
2017-03-02T18:47:50 Extracting  59% performance_schema/table_handles.frm
2017-03-02T18:47:50 Extracting  59% performance_schema/table_io_waits_summary_by_index_usage.frm
2017-03-02T18:47:50 Extracting  60% performance_schema/table_io_waits_summary_by_table.frm
2017-03-02T18:47:50 Extracting  60% performance_schema/table_lock_waits_summary_by_table.frm
2017-03-02T18:47:50 Extracting  60% performance_schema/threads.frm
2017-03-02T18:47:50 Extracting  61% performance_schema/users.frm
2017-03-02T18:47:50 Extracting  61% performance_schema/user_variables_by_thread.frm
2017-03-02T18:47:50 Extracting  61% performance_schema/variables_by_thread.frm
2017-03-02T18:47:50 Extracting  62% sys/
2017-03-02T18:47:50 Extracting  62% sys/db.opt
2017-03-02T18:47:50 Extracting  62% sys/host_summary.frm
2017-03-02T18:47:50 Extracting  63% sys/host_summary_by_file_io.frm
2017-03-02T18:47:50 Extracting  63% sys/host_summary_by_file_io_type.frm
2017-03-02T18:47:50 Extracting  63% sys/host_summary_by_stages.frm
2017-03-02T18:47:50 Extracting  64% sys/host_summary_by_statement_latency.frm
2017-03-02T18:47:50 Extracting  64% sys/host_summary_by_statement_type.frm
2017-03-02T18:47:50 Extracting  65% sys/innodb_buffer_stats_by_schema.frm
2017-03-02T18:47:50 Extracting  65% sys/innodb_buffer_stats_by_table.frm
2017-03-02T18:47:50 Extracting  65% sys/innodb_lock_waits.frm
2017-03-02T18:47:50 Extracting  66% sys/io_by_thread_by_latency.frm
2017-03-02T18:47:50 Extracting  66% sys/io_global_by_file_by_bytes.frm
2017-03-02T18:47:50 Extracting  66% sys/io_global_by_file_by_latency.frm
2017-03-02T18:47:50 Extracting  67% sys/io_global_by_wait_by_bytes.frm
2017-03-02T18:47:50 Extracting  67% sys/io_global_by_wait_by_latency.frm
2017-03-02T18:47:50 Extracting  67% sys/latest_file_io.frm
2017-03-02T18:47:50 Extracting  68% sys/memory_by_host_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  68% sys/memory_by_thread_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  68% sys/memory_by_user_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  69% sys/memory_global_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  69% sys/memory_global_total.frm
2017-03-02T18:47:50 Extracting  70% sys/metrics.frm
2017-03-02T18:47:50 Extracting  70% sys/processlist.frm
2017-03-02T18:47:50 Extracting  70% sys/ps_check_lost_instrumentation.frm
2017-03-02T18:47:50 Extracting  71% sys/schema_auto_increment_columns.frm
2017-03-02T18:47:50 Extracting  71% sys/schema_index_statistics.frm
2017-03-02T18:47:50 Extracting  71% sys/schema_object_overview.frm
2017-03-02T18:47:50 Extracting  72% sys/schema_redundant_indexes.frm
2017-03-02T18:47:50 Extracting  72% sys/schema_tables_with_full_table_scans.frm
2017-03-02T18:47:50 Extracting  72% sys/schema_table_lock_waits.frm
2017-03-02T18:47:50 Extracting  73% sys/schema_table_statistics.frm
2017-03-02T18:47:50 Extracting  73% sys/schema_table_statistics_with_buffer.frm
2017-03-02T18:47:50 Extracting  73% sys/schema_unused_indexes.frm
2017-03-02T18:47:50 Extracting  74% sys/session.frm
2017-03-02T18:47:50 Extracting  74% sys/session_ssl_status.frm
2017-03-02T18:47:50 Extracting  75% sys/statements_with_errors_or_warnings.frm
2017-03-02T18:47:50 Extracting  75% sys/statements_with_full_table_scans.frm
2017-03-02T18:47:50 Extracting  75% sys/statements_with_runtimes_in_95th_percentile.frm
2017-03-02T18:47:50 Extracting  76% sys/statements_with_sorting.frm
2017-03-02T18:47:50 Extracting  76% sys/statements_with_temp_tables.frm
2017-03-02T18:47:50 Extracting  76% sys/statement_analysis.frm
2017-03-02T18:47:50 Extracting  77% sys/sys_config.frm
2017-03-02T18:47:50 Extracting  77% sys/sys_config.ibd
2017-03-02T18:47:50 Extracting  77% sys/sys_config.TRG
2017-03-02T18:47:50 Extracting  78% sys/sys_config_insert_set_user.TRN
2017-03-02T18:47:50 Extracting  78% sys/sys_config_update_set_user.TRN
2017-03-02T18:47:50 Extracting  78% sys/user_summary.frm
2017-03-02T18:47:50 Extracting  79% sys/user_summary_by_file_io.frm
2017-03-02T18:47:50 Extracting  79% sys/user_summary_by_file_io_type.frm
2017-03-02T18:47:50 Extracting  80% sys/user_summary_by_stages.frm
2017-03-02T18:47:50 Extracting  80% sys/user_summary_by_statement_latency.frm
2017-03-02T18:47:50 Extracting  80% sys/user_summary_by_statement_type.frm
2017-03-02T18:47:50 Extracting  81% sys/version.frm
2017-03-02T18:47:50 Extracting  81% sys/waits_by_host_by_latency.frm
2017-03-02T18:47:50 Extracting  81% sys/waits_by_user_by_latency.frm
2017-03-02T18:47:50 Extracting  82% sys/waits_global_by_latency.frm
2017-03-02T18:47:50 Extracting  82% sys/wait_classes_global_by_avg_latency.frm
2017-03-02T18:47:50 Extracting  82% sys/wait_classes_global_by_latency.frm
2017-03-02T18:47:50 Extracting  83% sys/x@0024host_summary.frm
2017-03-02T18:47:50 Extracting  83% sys/x@0024host_summary_by_file_io.frm
2017-03-02T18:47:50 Extracting  83% sys/x@0024host_summary_by_file_io_type.frm
2017-03-02T18:47:50 Extracting  84% sys/x@0024host_summary_by_stages.frm
2017-03-02T18:47:50 Extracting  84% sys/x@0024host_summary_by_statement_latency.frm
2017-03-02T18:47:50 Extracting  85% sys/x@0024host_summary_by_statement_type.frm
2017-03-02T18:47:50 Extracting  85% sys/x@0024innodb_buffer_stats_by_schema.frm
2017-03-02T18:47:50 Extracting  85% sys/x@0024innodb_buffer_stats_by_table.frm
2017-03-02T18:47:50 Extracting  86% sys/x@0024innodb_lock_waits.frm
2017-03-02T18:47:50 Extracting  86% sys/x@0024io_by_thread_by_latency.frm
2017-03-02T18:47:50 Extracting  86% sys/x@0024io_global_by_file_by_bytes.frm
2017-03-02T18:47:50 Extracting  87% sys/x@0024io_global_by_file_by_latency.frm
2017-03-02T18:47:50 Extracting  87% sys/x@0024io_global_by_wait_by_bytes.frm
2017-03-02T18:47:50 Extracting  87% sys/x@0024io_global_by_wait_by_latency.frm
2017-03-02T18:47:50 Extracting  88% sys/x@0024latest_file_io.frm
2017-03-02T18:47:50 Extracting  88% sys/x@0024memory_by_host_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  88% sys/x@0024memory_by_thread_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  89% sys/x@0024memory_by_user_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  89% sys/x@0024memory_global_by_current_bytes.frm
2017-03-02T18:47:50 Extracting  90% sys/x@0024memory_global_total.frm
2017-03-02T18:47:50 Extracting  90% sys/x@0024processlist.frm
2017-03-02T18:47:50 Extracting  90% sys/x@0024ps_digest_95th_percentile_by_avg_us.frm
2017-03-02T18:47:50 Extracting  91% sys/x@0024ps_digest_avg_latency_distribution.frm
2017-03-02T18:47:50 Extracting  91% sys/x@0024ps_schema_table_statistics_io.frm
2017-03-02T18:47:50 Extracting  91% sys/x@0024schema_flattened_keys.frm
2017-03-02T18:47:50 Extracting  92% sys/x@0024schema_index_statistics.frm
2017-03-02T18:47:50 Extracting  92% sys/x@0024schema_tables_with_full_table_scans.frm
2017-03-02T18:47:50 Extracting  92% sys/x@0024schema_table_lock_waits.frm
2017-03-02T18:47:51 Extracting  93% sys/x@0024schema_table_statistics.frm
2017-03-02T18:47:51 Extracting  93% sys/x@0024schema_table_statistics_with_buffer.frm
2017-03-02T18:47:51 Extracting  93% sys/x@0024session.frm
2017-03-02T18:47:51 Extracting  94% sys/x@0024statements_with_errors_or_warnings.frm
2017-03-02T18:47:51 Extracting  94% sys/x@0024statements_with_full_table_scans.frm
2017-03-02T18:47:51 Extracting  95% sys/x@0024statements_with_runtimes_in_95th_percentile.frm
2017-03-02T18:47:51 Extracting  95% sys/x@0024statements_with_sorting.frm
2017-03-02T18:47:51 Extracting  95% sys/x@0024statements_with_temp_tables.frm
2017-03-02T18:47:51 Extracting  96% sys/x@0024statement_analysis.frm
2017-03-02T18:47:51 Extracting  96% sys/x@0024user_summary.frm
2017-03-02T18:47:51 Extracting  96% sys/x@0024user_summary_by_file_io.frm
2017-03-02T18:47:51 Extracting  97% sys/x@0024user_summary_by_file_io_type.frm
2017-03-02T18:47:51 Extracting  97% sys/x@0024user_summary_by_stages.frm
2017-03-02T18:47:51 Extracting  97% sys/x@0024user_summary_by_statement_latency.frm
2017-03-02T18:47:51 Extracting  98% sys/x@0024user_summary_by_statement_type.frm
2017-03-02T18:47:51 Extracting  98% sys/x@0024waits_by_host_by_latency.frm
2017-03-02T18:47:51 Extracting  98% sys/x@0024waits_by_user_by_latency.frm
2017-03-02T18:47:51 Extracting  99% sys/x@0024waits_global_by_latency.frm
2017-03-02T18:47:51 Extracting  99% sys/x@0024wait_classes_global_by_avg_latency.frm
2017-03-02T18:47:51 Extracting 100% sys/x@0024wait_classes_global_by_latency.frm
